id_da rua,Id_ponto,metragem,logradouro,numero,numero original,Data inicial,Data_final,fonte,autor_da_alimentação,Data
283,283-211,211.4,rua dr. pacheco e silva,19.1,19 Sob,15/08/1929,04/07/1938,"Livro de Emplacamento, n.24, p.398; n.15, p.173",Cintia,15/10/2018
283,283-44,43.2,rua dr. pacheco e silva,44,44,05/07/1938,,"Livro de Emplacamento, n.24, p.398; n.15, p.173",Cintia,15/10/2018
283,283-44,43.2,rua dr. pacheco e silva,2,2,15/08/1929,04/07/1938,"Livro de Emplacamento, n.24, p.398; n.15, p.173",Cintia,15/10/2018
283,283-44,43.2,rua dr. pacheco e silva,206,206,05/07/1938,,"Livro de Emplacamento, n.24, p.398; n.15, p.173",Cintia,15/10/2018
283,283-44,43.2,rua dr. pacheco e silva,22,22,15/08/1929,04/07/1938,"Livro de Emplacamento, n.24, p.398; n.15, p.173",Cintia,15/10/2018
285,285-53,52.7,rua coronel moraes,53,53,19/10/1935,,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-53,52.7,rua coronel moraes,7,7,17/05/1929,18/10/1935,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-53,52.7,rua coronel moraes,1,1,18/05/1927,16/05/1929,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-53,52.7,rua coronel moraes,3,3,17/05/1927,17/05/1927,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-317,316.5,rua coronel moraes,317,317,19/10/1935,,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-317,316.5,rua coronel moraes,59,59,17/05/1929,18/10/1935,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-317,316.5,rua coronel moraes,53,53,18/05/1927,16/05/1929,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-317,316.5,rua coronel moraes,57,57 tinta,17/05/1927,17/05/1927,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-587,587,rua coronel moraes,587,587,19/10/1935,,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-587,587,rua coronel moraes,115,115,18/10/1935,18/10/1935,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-553,552.3,rua coronel moraes,553,553,19/10/1935,,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-553,552.3,rua coronel moraes,111,111,17/05/1929,18/10/1935,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-553,552.3,rua coronel moraes,89,89,16/05/1929,16/05/1929,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-489,489.6,rua coronel moraes,489,489,19/10/1935,,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-489,489.6,rua coronel moraes,101,101,17/05/1929,18/10/1935,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-489,489.6,rua coronel moraes,83,83,18/05/1927,16/05/1929,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-50,50,rua coronel moraes,50,50,19/10/1935,,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-50,50,rua coronel moraes,4,4,17/05/1929,18/10/1935,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-50,50,rua coronel moraes,2,2,18/05/1927,16/05/1929,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-354,353.3,rua coronel moraes,354,354,19/10/1935,,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-354,353.3,rua coronel moraes,68,68,17/05/1929,18/10/1935,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-354,353.3,rua coronel moraes,54,54,18/05/1927,16/05/1929,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-538,537.6,rua coronel moraes,538,538,19/10/1935,,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-538,537.6,rua coronel moraes,112,112,17/05/1929,18/10/1935,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
285,285-538,537.6,rua coronel moraes,82,82,16/05/1929,16/05/1929,"Livro de Emplacamento, n.20, p.106; n.15, p.72; n.12, p.56",Cintia,15/10/2018
278,278-16,16,rua barão de ladario,16,16,21/06/1937,,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-16,16,rua barão de ladario,2,2,27/04/1928,20/06/1937,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-326,325.4,rua barão de ladario,326,326,21/06/1937,,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-326,325.4,rua barão de ladario,78,78,24/09/1908,20/06/1937,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-876,876.3,rua barão de ladario,876,876,21/06/1937,,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-876,876.3,rua barão de ladario,188,188,27/04/1928,20/06/1937,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-876,876.3,rua barão de ladario,178,178,13/03/1917,26/04/1928,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-876,876.3,rua barão de ladario,154,154,24/09/1908,12/03/1917,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-1002,1001.2,rua barão de ladario,1002,1002,21/06/1937,,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-1002,1001.2,rua barão de ladario,216,216,20/06/1937,20/06/1937,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-337,336.5,rua barão de ladario,337,337,21/06/1937,,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-337,336.5,rua barão de ladario,5,5,27/04/1928,20/06/1937,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-337,336.5,rua barão de ladario,25,25,26/04/1928,26/04/1928,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-707,708.5,rua barão de ladario,707,707,21/06/1937,,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-707,708.5,rua barão de ladario,61,61,27/04/1928,20/06/1937,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-707,708.5,rua barão de ladario,75,75,24/09/1908,26/04/1928,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-707,708.5,rua barão de ladario,65,65,23/09/1908,23/09/1908,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-943,942.4,rua barão de ladario,943,943,21/06/1937,,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-943,942.4,rua barão de ladario,117,117,27/04/1928,20/06/1937,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-943,942.4,rua barão de ladario,125,125,13/03/1917,26/04/1928,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
278,278-943,942.4,rua barão de ladario,121,121,25/09/1911,12/03/1917,"Livro de Emplacamento, n.22, p.259; n.13, p.61; n.13, p.34; n.2, p.4",Cintia,15/10/2018
315,315-57,56.3,rua joaquim gustavo,57,57,14/09/1935,,"Livro de Emplacamento, n.20, p.18",Cintia,15/10/2018
315,315-57,56.3,rua joaquim gustavo,3,3t,13/09/1935,13/09/1935,"Livro de Emplacamento, n.20, p.18",Cintia,15/10/2018
315,315-54,49.7,rua joaquim gustavo,54,54,14/09/1935,,"Livro de Emplacamento, n.20, p.18",Cintia,15/10/2018
315,315-54,49.7,rua joaquim gustavo,4,4,13/09/1935,13/09/1935,"Livro de Emplacamento, n.20, p.18",Cintia,16/10/2018
313,313-21,20.2,rua dos gusmões,21,21,05/09/1935,,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-21,20.2,rua dos gusmões,1,1,22/11/1908,04/09/1935,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-351,350.3,rua dos gusmões,351,351,05/09/1935,,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-351,350.3,rua dos gusmões,73,73,22/11/1908,04/09/1935,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-351,350.3,rua dos gusmões,49,49,21/11/1908,21/11/1908,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-701,701.2,rua dos gusmões,701,701,05/09/1935,,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-701,701.2,rua dos gusmões,135,135,22/11/1908,04/09/1935,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-701,701.2,rua dos gusmões,113,113,21/11/1908,21/11/1908,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-18,18.8,rua dos gusmões,18,18,05/09/1935,,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-18,18.8,rua dos gusmões,2,2,22/11/1908,04/09/1935,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-324,323.7,rua dos gusmões,324,324,05/09/1935,,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-324,323.7,rua dos gusmões,72,72,22/11/1908,04/09/1935,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-324,323.7,rua dos gusmões,70,70,21/11/1908,21/11/1908,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-702,701.4,rua dos gusmões,702,702,05/09/1935,,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-702,701.4,rua dos gusmões,144,144,22/11/1908,04/09/1935,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
313,313-702,701.4,rua dos gusmões,142,142,21/11/1908,21/11/1908,"Livro de Emplacamento, n.19, p.395; n.4, p.84; n.4, p.74",Cintia,16/10/2018
318,318-33,33,rua amador bueno,33,33,20/09/1935,,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
318,318-33,33,rua amador bueno,5,5,04/05/1909,19/09/1935,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
318,318-79,78.5,rua amador bueno,79,79,20/09/1935,,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
318,318-79,78.5,rua amador bueno,17,17,04/05/1909,19/09/1935,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
318,318-209,209,rua amador bueno,209,209,20/09/1935,,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
318,318-209,209,rua amador bueno,29,29,04/05/1909,19/09/1935,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
318,318-12,11.9,rua amador bueno,12,12,20/09/1935,,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
318,318-12,11.9,rua amador bueno,2,2,04/05/1909,19/09/1935,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
318,318-80,79.9,rua amador bueno,80,80,20/09/1935,,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
318,318-80,79.9,rua amador bueno,20,20,04/05/1909,19/09/1935,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
318,318-224,224.8,rua amador bueno,224,224,20/09/1935,,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
318,318-224,224.8,rua amador bueno,32,32,19/09/1935,19/09/1935,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
317,317-25,26,rua dos tymbiras,25,25,20/10/1935,,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
317,317-25,26,rua dos tymbiras,1,1,10/01/1909,19/10/1935,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
317,317-319,318.7,rua dos tymbiras,319,319,20/10/1935,,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
317,317-319,318.7,rua dos tymbiras,19,19,10/01/1909,19/10/1935,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
317,317-319,318.7,rua dos tymbiras,17,17,09/01/1909,09/01/1909,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
317,317-216,216.5,rua dos tymbiras,216,216,20/10/1935,,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
317,317-216,216.5,rua dos tymbiras,2,2,10/01/1909,19/10/1935,"Livro de Emplacamento, n.20, p.44; n.1, p.41; n.1, p.15",Cintia,16/10/2018
312,312-87,87.8,rua conselheiro nebias,87,87,07/06/1934,,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018
312,312-87,87.8,rua conselheiro nebias,1,1,10/12/1908,06/06/1934,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018
312,312-653,653,rua conselheiro nebias,653,653,07/06/1934,,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018
312,312-653,653,rua conselheiro nebias,73,73,12/04/1928,06/06/1934,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018
312,312-653,653,rua conselheiro nebias,63,63,10/12/1908,11/04/1928,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018
312,312-1509,1509.4,rua conselheiro nebias,1509,1509,07/06/1934,,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018
312,312-1509,1509.4,rua conselheiro nebias,175,175,12/04/1928,06/06/1934,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018
312,312-1509,1509.4,rua conselheiro nebias,167,167,10/12/1908,11/04/1928,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018
312,312-1737,1736.3,rua conselheiro nebias,1737,1737,07/06/1934,,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018
312,312-1737,1736.3,rua conselheiro nebias,181,181,12/04/1928,06/06/1934,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018
312,312-1737,1736.3,rua conselheiro nebias,174,174 tinta,11/04/1928,11/04/1928,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018
312,312-66,66,rua conselheiro nebias,66,66,07/06/1934,,"Livro de Emplacamento, n.19, p.151; n.13, p.93; n.2, p.85",Cintia,16/10/2018
